index,OrderID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
7453,CA-2017-134796,1.49835E+12,1498867200000.00,Standard Class,FM-14380,TEC-PH-10003505,148.48,2,0.2,16.704
7454,CA-2016-137743,1.46984E+12,1470268800000.00,Standard Class,KH-16360,OFF-LA-10003663,9.248,4,0.2,3.1212
7455,CA-2016-137743,1.46984E+12,1470268800000.00,Standard Class,KH-16360,OFF-ST-10001780,1036.624,2,0.2,51.8312
7456,CA-2015-137974,1.42914E+12,1429315200000.00,First Class,LL-16840,TEC-PH-10002033,569.64,2,0,148.1064
7457,CA-2015-137974,1.42914E+12,1429315200000.00,First Class,LL-16840,OFF-BI-10001036,9.14,1,0,4.57
7458,CA-2015-137974,1.42914E+12,1429315200000.00,First Class,LL-16840,FUR-FU-10001468,1196.86,7,0,119.686
7459,CA-2015-137974,1.42914E+12,1429315200000.00,First Class,LL-16840,FUR-BO-10001519,523.26,9,0,125.5824
7460,US-2015-136987,1.42871E+12,1428969600000.00,Second Class,AR-10540,TEC-CO-10001943,639.968,4,0.2,215.9892
7461,US-2015-136987,1.42871E+12,1428969600000.00,Second Class,AR-10540,OFF-PA-10003127,52.76,2,0,24.2696
7462,CA-2015-138485,1.425E+12,1425168000000.00,Second Class,NP-18670,TEC-AC-10002076,538.92,9,0,80.838
7463,CA-2016-103709,1.47329E+12,1473897600000.00,Standard Class,LP-17095,OFF-AR-10003338,14.88,2,0,3.72
7464,CA-2016-103709,1.47329E+12,1473897600000.00,Standard Class,LP-17095,OFF-PA-10004610,34.24,8,0,15.408
7465,CA-2016-103709,1.47329E+12,1473897600000.00,Standard Class,LP-17095,OFF-ST-10001272,261.74,2,0,65.435
7466,CA-2016-138282,1.46362E+12,1463961600000.00,Standard Class,AH-10690,OFF-AP-10001366,87.84,8,0,23.7168
7467,CA-2017-148985,1.51036E+12,1510704000000.00,Second Class,TB-21190,FUR-FU-10001424,34.92,4,0,11.8728
7468,CA-2014-138100,1.41074E+12,1411171200000.00,Standard Class,AA-10315,OFF-PA-10000349,14.94,3,0,7.0218
7469,CA-2014-138100,1.41074E+12,1411171200000.00,Standard Class,AA-10315,FUR-FU-10002456,14.56,2,0,6.2608
7470,CA-2015-100734,1.44228E+12,1442707200000.00,Standard Class,AC-10615,OFF-BI-10002609,3.576,4,0.7,-2.8608
7471,CA-2015-100734,1.44228E+12,1442707200000.00,Standard Class,AC-10615,OFF-ST-10001522,147.184,2,0.2,-29.4368
7472,CA-2016-139997,1.46733E+12,1467504000000.00,First Class,EM-14140,TEC-CO-10000971,1499.95,5,0,449.985
7473,CA-2016-109652,1.46025E+12,1460678400000.00,Standard Class,QJ-19255,OFF-AR-10000034,13.568,4,0.2,3.2224
7474,CA-2014-167199,1.38897E+12,1389312000000.00,Standard Class,ME-17320,FUR-CH-10004063,2573.82,9,0,746.4078
7475,CA-2014-167199,1.38897E+12,1389312000000.00,Standard Class,ME-17320,OFF-BI-10004632,609.98,2,0,274.491
7476,CA-2014-167199,1.38897E+12,1389312000000.00,Standard Class,ME-17320,OFF-AR-10001662,5.48,2,0,1.4796
7477,CA-2014-167199,1.38897E+12,1389312000000.00,Standard Class,ME-17320,TEC-PH-10004977,391.98,2,0,113.6742
7478,CA-2014-167199,1.38897E+12,1389312000000.00,Standard Class,ME-17320,TEC-PH-10004539,755.96,4,0,204.1092
7479,CA-2014-167199,1.38897E+12,1389312000000.00,Standard Class,ME-17320,OFF-FA-10001883,31.12,4,0,0.3112
7480,CA-2014-167199,1.38897E+12,1389312000000.00,Standard Class,ME-17320,OFF-PA-10000955,6.54,1,0,3.0084
7481,CA-2016-124583,1.47269E+12,1472860800000.00,Second Class,LB-16795,OFF-EN-10002500,12.78,1,0,5.751
7482,CA-2014-113964,1.41143E+12,1412035200000.00,Standard Class,JP-16135,OFF-BI-10004654,18.464,4,0.2,6.924
7483,CA-2014-129938,1.4186E+12,1418774400000.00,Second Class,EB-13705,FUR-CH-10003774,445.802,7,0.3,-108.2662
7484,CA-2017-135111,1.51442E+12,1514851200000.00,Standard Class,CS-12400,OFF-AR-10004707,2.48,1,0,0.868
7485,CA-2017-135111,1.51442E+12,1514851200000.00,Standard Class,CS-12400,OFF-BI-10004040,25.9,5,0,12.691
7486,US-2015-134558,1.45048E+12,1450915200000.00,Second Class,PM-19135,OFF-PA-10001184,29.9,5,0,14.651
7487,US-2015-134558,1.45048E+12,1450915200000.00,Second Class,PM-19135,TEC-AC-10004145,2249.91,9,0,517.4793
7488,US-2015-134558,1.45048E+12,1450915200000.00,Second Class,PM-19135,FUR-TA-10003473,1053.164,4,0.3,-105.3164
7489,CA-2017-157196,1.50984E+12,1510185600000.00,Standard Class,AA-10645,OFF-PA-10003172,12.96,2,0,6.2208
7490,CA-2015-108672,1.44184E+12,1442361600000.00,Standard Class,FA-14230,FUR-FU-10003799,106.68,6,0,33.0708
7491,US-2017-118598,1.51079E+12,1510790400000.00,Same Day,CM-12190,TEC-PH-10002583,119.94,6,0,5.997
7492,US-2017-160836,1.50509E+12,1505520000000.00,Standard Class,CC-12475,OFF-PA-10004239,10.272,3,0.2,3.21
7493,US-2017-160836,1.50509E+12,1505520000000.00,Standard Class,CC-12475,FUR-TA-10002855,512.19,5,0.3,-65.853
7494,US-2017-160836,1.50509E+12,1505520000000.00,Standard Class,CC-12475,OFF-AP-10001626,1.556,2,0.8,-4.2012
7495,CA-2017-121048,1.49999E+12,1500336000000.00,Standard Class,TC-21295,OFF-BI-10004022,4.448,2,0.2,1.4456
7496,CA-2017-121048,1.49999E+12,1500336000000.00,Standard Class,TC-21295,FUR-FU-10003601,276.69,3,0,49.8042
7497,CA-2017-121048,1.49999E+12,1500336000000.00,Standard Class,TC-21295,OFF-FA-10000490,4.96,4,0,2.3312
7498,CA-2017-121048,1.49999E+12,1500336000000.00,Standard Class,TC-21295,OFF-AR-10004042,71.92,4,0,20.8568
7499,CA-2017-121048,1.49999E+12,1500336000000.00,Standard Class,TC-21295,FUR-FU-10002960,18.84,3,0,7.9128
7500,CA-2017-121048,1.49999E+12,1500336000000.00,Standard Class,TC-21295,TEC-AC-10000991,140.97,3,0,19.7358
7501,CA-2017-121048,1.49999E+12,1500336000000.00,Standard Class,TC-21295,TEC-PH-10004977,470.376,3,0.2,52.9173
7502,US-2017-120147,1.49083E+12,1490832000000.00,Same Day,TB-21400,OFF-AR-10000817,6.08,2,0,2.0672
7503,US-2017-120147,1.49083E+12,1490832000000.00,Same Day,TB-21400,TEC-PH-10002447,164.792,1,0.2,18.5391
7504,CA-2016-158043,1.4542E+12,1454544000000.00,Second Class,JK-15325,OFF-EN-10003134,23.36,2,0,11.68
7505,US-2017-106579,1.49688E+12,1497312000000.00,Standard Class,BW-11200,OFF-BI-10000309,12.176,4,0.8,-18.8728
7506,CA-2014-115889,1.41489E+12,1415232000000.00,Standard Class,SH-20395,TEC-PH-10001615,46.384,2,0.2,5.2182
7507,CA-2014-115889,1.41489E+12,1415232000000.00,Standard Class,SH-20395,OFF-ST-10003208,362.92,2,0,105.2468
7508,US-2017-161935,1.49999E+12,1500336000000.00,Standard Class,JL-15835,OFF-PA-10000605,9.248,2,0.2,3.3524
7509,US-2017-161935,1.49999E+12,1500336000000.00,Standard Class,JL-15835,TEC-PH-10000560,1889.946,9,0.4,-377.9892
7510,US-2017-161935,1.49999E+12,1500336000000.00,Standard Class,JL-15835,OFF-ST-10003455,62.04,5,0.2,4.653
7511,US-2017-161935,1.49999E+12,1500336000000.00,Standard Class,JL-15835,FUR-FU-10002937,396.92,5,0.2,148.845
7512,US-2017-161935,1.49999E+12,1500336000000.00,Standard Class,JL-15835,OFF-ST-10001837,239.456,7,0.2,17.9592
7513,US-2017-161935,1.49999E+12,1500336000000.00,Standard Class,JL-15835,OFF-AR-10004757,13.12,5,0.2,2.132
7514,US-2017-167920,1.51278E+12,1513036800000.00,Second Class,JL-15835,OFF-BI-10004236,29.36,2,0,13.5056
7515,US-2017-167920,1.51278E+12,1513036800000.00,Second Class,JL-15835,OFF-AP-10000159,214.9,5,0,62.321
7516,US-2017-167920,1.51278E+12,1513036800000.00,Second Class,JL-15835,OFF-BI-10003274,15.92,4,0,7.4824
7517,US-2017-167920,1.51278E+12,1513036800000.00,Second Class,JL-15835,TEC-AC-10001013,146.45,5,0,48.3285
7518,US-2017-167920,1.51278E+12,1513036800000.00,Second Class,JL-15835,OFF-ST-10004963,15.14,1,0,0.6056
7519,US-2017-167920,1.51278E+12,1513036800000.00,Second Class,JL-15835,OFF-LA-10004409,5.76,2,0,2.6496
7520,US-2017-167920,1.51278E+12,1513036800000.00,Second Class,JL-15835,TEC-CO-10001046,1399.98,2,0,629.991
7521,CA-2016-162383,1.47303E+12,1473552000000.00,Standard Class,MD-17350,OFF-BI-10002824,8.952,2,0.7,-7.46
7522,CA-2016-162383,1.47303E+12,1473552000000.00,Standard Class,MD-17350,OFF-BI-10001757,8.856,6,0.7,-6.4944
7523,CA-2016-162383,1.47303E+12,1473552000000.00,Standard Class,MD-17350,FUR-CH-10004477,85.246,2,0.3,-1.2178
7524,CA-2014-125731,1.41031E+12,1410825600000.00,Standard Class,CL-12565,OFF-EN-10003072,21.728,7,0.2,7.6048
7525,CA-2014-125731,1.41031E+12,1410825600000.00,Standard Class,CL-12565,FUR-CH-10003973,1487.04,5,0.2,148.704
7526,US-2017-106145,1.50638E+12,1506384000000.00,Same Day,RA-19885,OFF-EN-10001028,71.88,6,0,33.0648
7527,US-2017-106145,1.50638E+12,1506384000000.00,Same Day,RA-19885,FUR-FU-10003829,9.24,3,0,2.9568
7528,US-2017-106145,1.50638E+12,1506384000000.00,Same Day,RA-19885,OFF-PA-10002245,35.88,6,0,16.146
7529,US-2017-106145,1.50638E+12,1506384000000.00,Same Day,RA-19885,OFF-BI-10002215,17.04,3,0.2,5.538
7530,US-2017-106145,1.50638E+12,1506384000000.00,Same Day,RA-19885,OFF-BI-10003925,931.176,3,0.2,314.2719
7531,CA-2016-107146,1.46612E+12,1466294400000.00,First Class,LC-16885,FUR-FU-10002298,266.352,3,0.2,-13.3176
7532,CA-2016-107146,1.46612E+12,1466294400000.00,First Class,LC-16885,FUR-CH-10004853,483.136,4,0.2,54.3528
7533,US-2017-134642,1.48798E+12,1488326400000.00,Standard Class,SW-20245,FUR-CH-10002880,196.784,2,0.2,-22.1382
7534,US-2017-134642,1.48798E+12,1488326400000.00,Standard Class,SW-20245,FUR-BO-10004709,231.92,5,0.2,5.798
7535,US-2017-160143,1.49092E+12,1491523200000.00,Standard Class,HG-14965,OFF-SU-10004231,29.7,3,0,8.019
7536,CA-2017-103415,1.51226E+12,1512691200000.00,Standard Class,MV-17485,FUR-FU-10000820,13.592,2,0.6,-14.2716
7537,CA-2016-106460,1.45584E+12,1456099200000.00,Second Class,GT-14710,OFF-PA-10001736,70.88,2,0,33.3136
7538,US-2017-112347,1.51217E+12,1512518400000.00,Standard Class,BS-11380,OFF-ST-10003306,114.288,1,0.2,12.8574
7539,US-2017-112347,1.51217E+12,1512518400000.00,Standard Class,BS-11380,OFF-BI-10003707,36.624,8,0.7,-24.416
7540,US-2017-112347,1.51217E+12,1512518400000.00,Standard Class,BS-11380,FUR-BO-10003546,242.352,8,0.7,-363.528
7541,US-2017-112347,1.51217E+12,1512518400000.00,Standard Class,BS-11380,TEC-PH-10000213,49.616,2,0.2,4.9616
7542,US-2017-112347,1.51217E+12,1512518400000.00,Standard Class,BS-11380,FUR-FU-10001488,508.704,6,0.2,0
7543,US-2017-112347,1.51217E+12,1512518400000.00,Standard Class,BS-11380,TEC-PH-10004833,57.36,6,0.2,-14.34
7544,US-2017-112347,1.51217E+12,1512518400000.00,Standard Class,BS-11380,FUR-CH-10002335,906.68,5,0.2,68.001
7545,CA-2014-103492,1.4129E+12,1413331200000.00,Standard Class,CM-12715,TEC-PH-10001128,719.952,6,0.2,71.9952
7546,CA-2014-103492,1.4129E+12,1413331200000.00,Standard Class,CM-12715,TEC-PH-10004667,755.944,7,0.2,66.1451
7547,CA-2014-103492,1.4129E+12,1413331200000.00,Standard Class,CM-12715,OFF-BI-10004817,11.98,5,0.8,-19.168
7548,CA-2014-103492,1.4129E+12,1413331200000.00,Standard Class,CM-12715,OFF-BI-10004140,0.898,1,0.8,-1.5715
7549,CA-2016-136595,1.47303E+12,1473206400000.00,First Class,EM-13825,FUR-FU-10004671,21.204,3,0.6,-11.6622
7550,CA-2014-140396,1.41644E+12,1416873600000.00,Standard Class,KH-16330,OFF-EN-10002592,34.74,3,0,17.37
7551,CA-2014-140396,1.41644E+12,1416873600000.00,Standard Class,KH-16330,TEC-PH-10004447,833.94,6,0,216.8244
7552,CA-2014-140396,1.41644E+12,1416873600000.00,Standard Class,KH-16330,OFF-BI-10003669,12.96,3,0.2,4.536
7553,CA-2014-140396,1.41644E+12,1416873600000.00,Standard Class,KH-16330,OFF-PA-10000223,25.92,4,0,12.4416
7554,CA-2014-114181,1.39968E+12,1400025600000.00,Second Class,AF-10885,FUR-BO-10004467,349.965,7,0.5,-216.9783
7555,CA-2014-114181,1.39968E+12,1400025600000.00,Second Class,AF-10885,OFF-AR-10000716,22.32,5,0.2,5.301
7556,CA-2017-159506,1.51174E+12,1512172800000.00,Standard Class,JR-16210,OFF-PA-10003641,158.28,6,0,72.8088
7557,CA-2017-159506,1.51174E+12,1512172800000.00,Standard Class,JR-16210,OFF-BI-10004519,497.94,3,0,224.073
7558,US-2014-137155,1.4148E+12,1415145600000.00,Standard Class,DL-12925,OFF-AP-10002518,533.94,3,0,154.8426
7559,US-2014-137155,1.4148E+12,1415145600000.00,Standard Class,DL-12925,OFF-PA-10000806,167.94,3,0,82.2906
7560,US-2014-137155,1.4148E+12,1415145600000.00,Standard Class,DL-12925,FUR-FU-10003142,31.68,6,0,9.8208
7561,CA-2016-105746,1.48306E+12,1483228800000.00,First Class,BD-11605,FUR-CH-10000454,170.786,1,0.3,0
7562,US-2016-104815,1.47286E+12,1473206400000.00,Standard Class,RB-19570,FUR-BO-10003894,198.744,4,0.3,0
7563,CA-2017-157672,1.50716E+12,1507334400000.00,First Class,RB-19795,TEC-AC-10001714,63.824,2,0.2,13.5626
7564,US-2016-166660,1.45411E+12,1454284800000.00,Second Class,TB-21250,FUR-CH-10001190,435.168,4,0.2,-59.8356
7565,US-2016-166660,1.45411E+12,1454284800000.00,Second Class,TB-21250,FUR-BO-10000468,48.58,1,0,7.7728
7566,CA-2017-140802,1.49273E+12,1492905600000.00,First Class,KN-16390,TEC-AC-10001998,47.976,3,0.2,8.3958
7567,CA-2017-140802,1.49273E+12,1492905600000.00,First Class,KN-16390,OFF-PA-10001534,20.736,4,0.2,7.2576
7568,CA-2014-133830,1.41774E+12,1418169600000.00,Standard Class,RL-19615,OFF-AR-10003045,26.46,9,0,11.907
7569,CA-2014-133830,1.41774E+12,1418169600000.00,Standard Class,RL-19615,OFF-PA-10001363,49.12,4,0,23.0864
7570,CA-2014-133830,1.41774E+12,1418169600000.00,Standard Class,RL-19615,OFF-FA-10002280,15,3,0,7.2
7571,CA-2014-100916,1.41385E+12,1414281600000.00,Standard Class,FH-14275,OFF-ST-10003479,194.7,5,0,9.735
7572,CA-2014-100916,1.41385E+12,1414281600000.00,Standard Class,FH-14275,FUR-TA-10004607,591.32,4,0,112.3508
7573,CA-2014-100916,1.41385E+12,1414281600000.00,Standard Class,FH-14275,OFF-AR-10001022,2.84,1,0,0.8804
7574,CA-2015-129532,1.44953E+12,1449878400000.00,Standard Class,YS-21880,OFF-ST-10004186,221.96,2,0,4.4392
7575,CA-2015-129532,1.44953E+12,1449878400000.00,Standard Class,YS-21880,TEC-AC-10000865,236,4,0,40.12
7576,CA-2014-134726,1.41489E+12,1415318400000.00,Second Class,SW-20755,TEC-AC-10000023,41.94,2,0,15.0984
7577,CA-2014-134726,1.41489E+12,1415318400000.00,Second Class,SW-20755,TEC-PH-10001750,52.792,1,0.2,4.6193
7578,CA-2016-138597,1.48202E+12,1482278400000.00,First Class,PN-18775,FUR-CH-10004997,563.94,3,0,112.788
7579,CA-2015-123113,1.44824E+12,1448582400000.00,Second Class,AT-10735,OFF-AP-10000275,2625.12,8,0,735.0336
7580,CA-2015-123113,1.44824E+12,1448582400000.00,Second Class,AT-10735,OFF-AR-10004999,17.94,3,0,4.485
7581,CA-2015-169656,1.43942E+12,1439683200000.00,First Class,EJ-13720,OFF-ST-10003816,422.856,3,0.2,15.8571
7582,CA-2015-142734,1.42914E+12,1429574400000.00,Standard Class,DM-13345,FUR-CH-10003968,127.764,2,0.1,2.8392
7583,CA-2014-163223,1.39536E+12,1395705600000.00,Standard Class,KH-16690,TEC-PH-10000730,3499.93,7,0,909.9818
7584,CA-2014-163223,1.39536E+12,1395705600000.00,Standard Class,KH-16690,OFF-LA-10004409,14.4,5,0,6.624
7585,CA-2014-163223,1.39536E+12,1395705600000.00,Standard Class,KH-16690,OFF-PA-10000675,122.97,3,0,60.2553
7586,CA-2014-163223,1.39536E+12,1395705600000.00,Standard Class,KH-16690,OFF-AR-10001573,9.32,4,0,2.7028
7587,CA-2014-163223,1.39536E+12,1395705600000.00,Standard Class,KH-16690,OFF-BI-10001597,122.94,3,0,59.0112
7588,CA-2017-122945,1.51079E+12,1511308800000.00,Standard Class,MB-18085,FUR-FU-10001196,17.31,3,0,5.193
7589,CA-2015-139738,1.44314E+12,1443484800000.00,Standard Class,DK-12895,OFF-AR-10004602,128.744,7,0.2,12.8744
7590,CA-2016-158778,1.47303E+12,1473379200000.00,Standard Class,DB-13210,FUR-FU-10000260,58.248,9,0.2,11.6496
7591,CA-2016-158778,1.47303E+12,1473379200000.00,Standard Class,DB-13210,FUR-CH-10001146,71.246,2,0.3,-19.3382
7592,CA-2016-158778,1.47303E+12,1473379200000.00,Standard Class,DB-13210,OFF-AR-10000896,7.872,3,0.2,0.5904
7593,CA-2016-158778,1.47303E+12,1473379200000.00,Standard Class,DB-13210,FUR-CH-10000309,887.271,3,0.3,-63.3765
7594,CA-2017-119655,1.49265E+12,1492992000000.00,Standard Class,CV-12295,OFF-BI-10001989,146.86,7,0,70.4928
7595,CA-2017-119655,1.49265E+12,1492992000000.00,Standard Class,CV-12295,OFF-BI-10001036,36.56,4,0,18.28
7596,CA-2015-164567,1.43433E+12,1434672000000.00,Standard Class,GK-14620,TEC-PH-10002103,225.576,3,0.2,22.5576
7597,CA-2014-131947,1.41091E+12,1411344000000.00,Standard Class,JA-15970,OFF-AR-10001473,5.248,2,0.2,0.4592
7598,CA-2014-131947,1.41091E+12,1411344000000.00,Standard Class,JA-15970,OFF-AR-10000411,38.256,3,0.2,4.782
7599,CA-2014-131947,1.41091E+12,1411344000000.00,Standard Class,JA-15970,OFF-PA-10000246,40.24,5,0.2,13.078
7600,CA-2014-131947,1.41091E+12,1411344000000.00,Standard Class,JA-15970,TEC-MA-10004086,29.925,5,0.7,-21.945
7601,CA-2014-131947,1.41091E+12,1411344000000.00,Standard Class,JA-15970,OFF-PA-10003039,148.704,6,0.2,46.47
7602,CA-2014-131947,1.41091E+12,1411344000000.00,Standard Class,JA-15970,TEC-AC-10004633,55.92,10,0.2,16.776
7603,CA-2016-152520,1.46794E+12,1468281600000.00,Standard Class,TH-21115,OFF-PA-10000289,12.96,2,0,6.2208
7604,CA-2016-101791,1.46431E+12,1464652800000.00,Standard Class,BS-11665,FUR-FU-10003247,25.176,3,0.6,-33.3582
7605,CA-2016-101791,1.46431E+12,1464652800000.00,Standard Class,BS-11665,FUR-FU-10002191,5.584,2,0.6,-1.6752
7606,CA-2016-101791,1.46431E+12,1464652800000.00,Standard Class,BS-11665,OFF-ST-10001496,1297.368,9,0.2,97.3026
7607,CA-2017-121195,1.51407E+12,1514332800000.00,First Class,NS-18505,OFF-ST-10000585,264.32,2,0.2,19.824
7608,CA-2017-163209,1.49377E+12,1494115200000.00,Standard Class,MK-18160,OFF-PA-10001166,25.92,4,0,12.4416
7609,CA-2017-163209,1.49377E+12,1494115200000.00,Standard Class,MK-18160,OFF-AR-10003651,22.96,7,0,6.6584
7610,CA-2014-133354,1.39303E+12,1393200000000.00,First Class,SA-20830,OFF-PA-10001800,19.44,3,0,9.3312
7611,US-2015-130491,1.42335E+12,1423612800000.00,First Class,BH-11710,OFF-PA-10000791,9.54,2,0,4.293
7612,US-2015-130491,1.42335E+12,1423612800000.00,First Class,BH-11710,OFF-FA-10000134,5.81,1,0,1.8011
7613,US-2015-130491,1.42335E+12,1423612800000.00,First Class,BH-11710,OFF-AR-10001149,5.76,2,0,1.728
7614,CA-2015-113740,1.44037E+12,1440720000000.00,Second Class,SC-20380,FUR-FU-10000010,14.91,3,0,4.6221
7615,CA-2014-148425,1.41731E+12,1417651200000.00,Standard Class,RF-19345,OFF-BI-10000201,6.642,9,0.7,-4.428
7616,CA-2016-144309,1.48133E+12,1481846400000.00,Standard Class,CM-12235,OFF-PA-10001776,18.54,2,0,8.7138
7617,CA-2016-144309,1.48133E+12,1481846400000.00,Standard Class,CM-12235,OFF-BI-10003656,679.96,5,0.2,220.987
7618,CA-2017-151225,1.50906E+12,1509235200000.00,First Class,JM-15655,FUR-TA-10001539,189.576,1,0.2,9.4788
7619,CA-2017-151225,1.50906E+12,1509235200000.00,First Class,JM-15655,TEC-PH-10004100,71.96,5,0.2,7.196
7620,US-2014-144078,1.41687E+12,1417219200000.00,Standard Class,RB-19435,TEC-PH-10001580,539.92,5,0.2,47.243
7621,US-2014-144078,1.41687E+12,1417219200000.00,Standard Class,RB-19435,FUR-CH-10002335,725.344,4,0.2,54.4008
7622,US-2014-144078,1.41687E+12,1417219200000.00,Standard Class,RB-19435,OFF-AR-10004707,7.44,3,0,2.604
7623,CA-2014-124464,1.4053E+12,1405814400000.00,Standard Class,SS-20515,OFF-AP-10000576,39.48,1,0,11.0544
7624,CA-2015-136805,1.43234E+12,1432684800000.00,Second Class,NM-18445,OFF-AP-10001394,850.5,5,0.1,245.7
7625,CA-2015-136805,1.43234E+12,1432684800000.00,Second Class,NM-18445,FUR-FU-10003724,75.33,9,0,19.5858
7626,US-2015-159499,1.44806E+12,1448236800000.00,Second Class,EM-14095,OFF-AP-10002867,325.632,6,0.2,28.4928
7627,US-2015-159499,1.44806E+12,1448236800000.00,Second Class,EM-14095,TEC-AC-10002718,23.344,2,0.2,-1.459
7628,US-2015-159499,1.44806E+12,1448236800000.00,Second Class,EM-14095,OFF-LA-10003121,16.52,5,0.2,5.369
7629,CA-2014-162089,1.39614E+12,1396310400000.00,First Class,MP-17470,OFF-EN-10002230,335.72,5,0.2,113.3055
7630,CA-2014-162089,1.39614E+12,1396310400000.00,First Class,MP-17470,TEC-PH-10001819,251.944,7,0.2,88.1804
7631,CA-2014-162089,1.39614E+12,1396310400000.00,First Class,MP-17470,FUR-CH-10002304,127.302,7,0.3,-9.093
7632,US-2017-158526,1.51451E+12,1514764800000.00,Second Class,KH-16360,FUR-CH-10002602,1207.84,8,0,314.0384
7633,US-2017-158526,1.51451E+12,1514764800000.00,Second Class,KH-16360,OFF-BI-10002414,12.53,1,0,5.8891
7634,US-2017-158526,1.51451E+12,1514764800000.00,Second Class,KH-16360,OFF-AR-10003696,34.58,1,0,10.0282
7635,US-2017-158526,1.51451E+12,1514764800000.00,Second Class,KH-16360,FUR-CH-10004495,300.98,1,0,87.2842
7636,US-2017-158526,1.51451E+12,1514764800000.00,Second Class,KH-16360,FUR-CH-10001270,258.75,3,0,77.625
7637,CA-2017-104885,1.48841E+12,1488931200000.00,Standard Class,DB-13555,OFF-AR-10001615,59.52,3,0,15.4752
7638,CA-2017-104885,1.48841E+12,1488931200000.00,Standard Class,DB-13555,OFF-EN-10003286,57.96,7,0,27.2412
7639,CA-2017-104885,1.48841E+12,1488931200000.00,Standard Class,DB-13555,FUR-BO-10003660,441.96,2,0,101.6508
7640,CA-2017-104885,1.48841E+12,1488931200000.00,Standard Class,DB-13555,OFF-PA-10002764,68.04,6,0,33.3396
7641,US-2016-157490,1.47571E+12,1475798400000.00,First Class,LB-16795,TEC-MA-10001695,703.71,6,0.7,-938.28
7642,US-2016-157490,1.47571E+12,1475798400000.00,First Class,LB-16795,OFF-BI-10002824,17.904,4,0.7,-14.92
7643,US-2016-157490,1.47571E+12,1475798400000.00,First Class,LB-16795,OFF-BI-10002571,11.976,4,0.7,-9.1816
7644,US-2016-157490,1.47571E+12,1475798400000.00,First Class,LB-16795,TEC-AC-10001553,67.96,5,0.2,0.8495
7645,CA-2015-161452,1.42819E+12,1428710400000.00,Standard Class,CA-11965,FUR-CH-10003973,892.224,3,0.2,89.2224
7646,US-2014-115196,1.41022E+12,1410566400000.00,Standard Class,DL-12925,TEC-MA-10002073,1299.99,2,0.5,-571.9956
7647,CA-2016-138968,1.458E+12,1458086400000.00,First Class,FC-14335,OFF-BI-10003529,4.544,2,0.2,1.6472
7648,CA-2016-138968,1.458E+12,1458086400000.00,First Class,FC-14335,FUR-CH-10000309,1352.032,4,0.2,84.502
7649,CA-2015-101889,1.45117E+12,1451520000000.00,Standard Class,DB-13120,FUR-TA-10004154,1548.99,9,0.4,-464.697
7650,CA-2015-101889,1.45117E+12,1451520000000.00,Standard Class,DB-13120,OFF-EN-10003286,19.872,3,0.2,6.7068
7651,CA-2017-110821,1.50206E+12,1502150400000.00,First Class,CK-12205,TEC-AC-10001552,119.448,3,0.2,-13.4379
7652,CA-2017-110821,1.50206E+12,1502150400000.00,First Class,CK-12205,OFF-ST-10002790,118.16,2,0.2,-25.109
7653,CA-2015-121552,1.42698E+12,1427414400000.00,Standard Class,FW-14395,OFF-AR-10003217,19.56,4,0,5.4768
7654,CA-2015-107685,1.44884E+12,1449014400000.00,Second Class,JM-15865,FUR-FU-10002813,80.96,4,0,29.1456
7655,CA-2015-107685,1.44884E+12,1449014400000.00,Second Class,JM-15865,OFF-PA-10003848,25.92,4,0,12.4416
7656,US-2014-120740,1.39752E+12,1397520000000.00,Same Day,PS-18970,OFF-AP-10000240,106.96,2,0,31.0184
7657,US-2014-120740,1.39752E+12,1397520000000.00,Same Day,PS-18970,FUR-FU-10004091,187.76,4,0,76.9816
7658,CA-2017-155740,1.50137E+12,1501632000000.00,First Class,TC-21475,OFF-BI-10001071,76.776,4,0.7,-53.7432
7659,CA-2017-146493,1.49628E+12,1496620800000.00,Standard Class,CV-12805,OFF-BI-10003676,53.9,5,0,25.872
7660,CA-2014-105417,1.38905E+12,1389484800000.00,Standard Class,VS-21820,FUR-FU-10004864,76.728,3,0.6,-53.7096
7661,CA-2014-105417,1.38905E+12,1389484800000.00,Standard Class,VS-21820,OFF-BI-10003708,10.43,7,0.8,-18.2525
7662,US-2017-141509,1.50664E+12,1506816000000.00,First Class,SC-20575,OFF-AR-10002067,99.2,5,0,25.792
7663,CA-2017-139493,1.50526E+12,1505779200000.00,Standard Class,SG-20605,OFF-AR-10003158,15.92,5,0.2,2.786
7664,CA-2014-151967,1.41394E+12,1414281600000.00,Standard Class,NB-18580,FUR-FU-10000193,129.92,4,0,10.3936
7665,US-2016-140158,1.47554E+12,1475884800000.00,Standard Class,DR-12940,OFF-BI-10000977,30.4,1,0,13.984
7666,US-2016-140158,1.47554E+12,1475884800000.00,Standard Class,DR-12940,TEC-CO-10001449,5399.91,9,0,2591.9568
7667,US-2016-140158,1.47554E+12,1475884800000.00,Standard Class,DR-12940,OFF-ST-10000136,119.1,3,0,34.539
7668,CA-2015-130974,1.44858E+12,1448755200000.00,Second Class,MA-17560,OFF-PA-10000743,40.08,6,0,19.2384
7669,CA-2015-130974,1.44858E+12,1448755200000.00,Second Class,MA-17560,OFF-PA-10001019,59.94,3,0,28.1718
7670,CA-2015-130974,1.44858E+12,1448755200000.00,Second Class,MA-17560,TEC-AC-10003095,259.98,2,0,88.3932
